iteration,best_blackout_risk,best_brownout_risk,reward
99,0,0,-31.606808829958766
99,0,0,-29.957807315751495
99,0,0,967.552307650798
99,0,0,-29.229708409799155
99,0,0,1468.739969776863
99,0,0,-31.291963045222168
99,0,0,1468.5606973437514
99,0,0,1467.4705792827203
99,0,0,-27.167602921355734
99,0,0,1467.6451081061914
99,0,0,1469.8365402298994
99,0,0,968.1358990336121
99,0,0,1469.3560627899703
99,0,0,-32.01378748092659
99,0,0,1467.3913145512213
99,0,0,968.0458433772916
99,0,0,-31.606929938721336
99,0,0,-33.79092125323713
99,0,0,-31.387019150338187
99,0,0,1467.198680788417
99,0,0,-232.56636599496082
99,0,0,1468.8292489635915
99,0,0,1467.8347697487252
99,0,0,-227.80596517518507
99,0,0,-31.449060567699632
99,0,0,-30.351176276076927
99,0,0,-28.985509738770112
99,0,0,-30.52599694122422
99,0,0,-31.88540451479514
99,0,0,-45.99400856851479
99,0,0,1466.8975095438143
99,0,0,-35.51509079241454
99,0,0,1468.3005603503175
99,0,0,-31.828708027537072
99,0,0,1469.5263088085967
99,0,0,-35.75838175521819
99,0,0,-29.401863891103673
99,0,0,1469.5379903932871
99,0,0,-38.18194726897392
99,0,0,968.543401450021
99,0,0,-228.40381809512712
99,0,0,1467.93747319235
99,0,0,-31.747742286976177
99,0,0,-26.679516826849103
99,0,0,-30.790995485245492
99,0,0,-41.879948704852055
99,0,0,-31.128670423825607
99,0,0,-25.56210558511878
99,0,0,-32.29090503406441
99,0,0,-30.574877623587597
99,0,0,-31.749863981769032
99,0,0,-31.42498134746604
99,0,0,969.4945425245932
99,0,0,-29.611278054963407
99,0,0,-53.31594938122073
99,0,0,-31.330532953576906
99,0,0,1469.3398110354976
99,0,0,-231.74298944320165
99,0,0,-31.757351541974217
99,0,0,1467.7509337610568
99,0,0,-29.267475042254365
99,0,0,-49.021474049385056
99,0,0,966.336047887923
99,0,0,1468.1034261147443
99,0,0,-33.41225172751308
99,0,0,-31.505809671499044
99,0,0,1466.3421184569092
99,0,0,1469.4603867563487
99,0,0,970.6216249384191
99,0,0,-30.318371149369987
99,0,0,1467.48700604736
99,0,0,-31.074964242907733
99,0,0,-228.84935120236509
99,0,0,1468.3438021361771
99,0,0,-28.6162110255585
99,0,0,1468.7554323669267
99,0,0,1466.4991988044476
99,0,0,1468.682076217786
99,0,0,-32.8125407512138
99,0,0,970.9602446760709
99,0,0,968.7933316586756
99,0,0,969.2335442069517
99,0,0,-31.126802482201597
99,0,0,-32.53135684840297
99,0,0,-228.7389510628897
99,0,0,-32.50221184984292
99,0,0,-31.825386573725357
99,0,0,-38.93666939527055
99,0,0,970.1232228171314
99,0,0,-227.5668226410429
99,0,0,-31.551107853898834
99,0,0,-33.87785596224786
99,0,0,-229.05991605540143
99,0,0,-29.86771540580758
99,0,0,-31.265991127578694
99,0,0,-38.36672736772113
99,0,0,-29.74650536624178
99,0,0,969.3283679960846
99,0,0,967.4518826304596
99,0,0,-29.412908099927066
99,0,0,1467.291918047157
99,0,0,-30.779209264203438
99,0,0,-61.37717032542934
99,0,0,1468.7588921327758
99,0,0,-32.68821342997261
99,0,0,-29.833650883308884
99,0,0,-231.34766391935486
99,0,0,-30.227238194103982
99,0,0,1468.485991499977
99,0,0,-31.282968396240044
99,0,0,-32.3075066102779
99,0,0,-29.298835710495315
99,0,0,-39.98405641857395
99,0,0,-29.202017763839507
99,0,0,-30.155914552514346
99,0,0,-31.013615194925713
99,0,0,-231.1387072692814
99,0,0,-31.166924430610006
99,0,0,-30.86771253969533
99,0,0,-35.44265131450768
99,0,0,1467.3531541598156
99,0,0,1468.2661137100336
99,0,0,-29.113006531651322
99,0,0,-30.870759226035418
99,0,0,1466.1841669872363
99,0,0,967.3076958940226
99,0,0,-31.943064247360784
99,0,0,-39.07223650168451
99,0,0,1466.7715067050428
99,0,0,-228.6497692045398
99,0,0,1469.0356446985
99,0,0,1464.631377677844
99,0,0,1468.2653429419213
99,0,0,1466.7783977623667
99,0,0,-46.80013697079713
99,0,0,1466.7029128236018
99,0,0,-31.553824436187668
99,0,0,-29.471562580874505
99,0,0,-228.1675921525303
99,0,0,-31.238923493727352
99,0,0,1466.6654790418347
99,0,0,-29.3106919340451
99,0,0,-226.7557701749491
99,0,0,970.5585383206887
99,0,0,1468.5158835092725
99,0,0,1467.4662208311324
99,0,0,967.3750628655372
99,0,0,-30.52059233420618
99,0,0,-228.18731272378093
99,0,0,1468.097207536523
99,0,0,1469.0608051846045
99,0,0,-30.20611859124872
99,0,0,-230.13631526882904
99,0,0,-51.285524671349755
99,0,0,1469.751988718612
99,0,0,-29.54029750495514
99,0,0,1468.1132821721485
99,0,0,-32.75409266580174
99,0,0,1467.1811272202726
99,0,0,1469.1463689585596
99,0,0,965.4340571541012
99,0,0,967.0860376109813
99,0,0,-32.82896374974724
99,0,0,-30.990932810274355
99,0,0,-28.5683294243988
99,0,0,-35.02876194915926
99,0,0,-30.590868659608958
99,0,0,-226.91367801496563
99,0,0,-30.9155957875932
99,0,0,1469.0329611059183
99,0,0,-31.98096651060309
99,0,0,1466.7816111340112
99,0,0,-33.992739057076804
99,0,0,-31.63510359664705
99,0,0,968.3646664284711
99,0,0,-229.6724614338137
99,0,0,-29.799228784500315
99,0,0,-230.62833794869553
99,0,0,-31.559115548736358
99,0,0,1467.7662828417879
99,0,0,-32.840100967377616
99,0,0,1467.981338551814
99,0,0,969.7519995130615
99,0,0,1469.0999781744072
99,0,0,-30.275847147192014
99,0,0,1467.340432423775
99,0,0,968.8180193287627
99,0,0,-229.93465436823553
99,0,0,-32.82493208510829
99,0,0,-45.44755627816014
99,0,0,1468.5117554009712
99,0,0,-30.413905153725196
99,0,0,-58.56134018083788
99,0,0,1467.4727738655556
99,0,0,1468.8347062727794
99,0,0,-28.514622561974306
99,0,0,-29.879071275880065
99,0,0,-31.859668296377745
99,0,0,1466.7701149111485
99,0,0,-37.71766895281704
99,0,0,1465.3737423618263
99,0,0,-35.66109313470423
99,0,0,-32.743179283136236
99,0,0,1467.1407758022822
99,0,0,1466.4704964969324
99,0,0,-31.51753836123035
99,0,0,-28.79347673217169
99,0,0,-31.202125398953083
99,0,0,-30.69838243411299
99,0,0,1466.798695205844
99,0,0,-31.01640852227909
99,0,0,-227.26047137614728
99,0,0,-47.74843265285971
99,0,0,1467.7791430139407
99,0,0,-31.629514088957027
99,0,0,-34.73174345439177
99,0,0,1467.05224385826
99,0,0,1469.376197442779
99,0,0,-29.946425816438815
99,0,0,-299.7610203456227
99,0,0,1463.2550574569866
99,0,0,1463.9279429507803
99,0,0,-281.14391687320045
99,0,0,-275.2335538348796
99,0,0,1463.7047712866568
99,0,0,-42.070713456775984
99,0,0,-287.384034332943
99,0,0,-46.968230052441356
99,0,0,-47.63375125240799
99,0,0,-61.76059916693476
99,0,0,-59.29305838424006
99,0,0,1465.299742143919
99,0,0,-33.3941889136336
99,0,0,1466.7200576542461
99,0,0,-281.7407722203856
99,0,0,1464.7407859263662
99,0,0,-44.130897055536
99,0,0,-296.15603025445654
99,0,0,-278.7957923263635
99,0,0,1462.1569593270672
99,0,0,-46.947194620235685
99,0,0,-65.53474899534221
99,0,0,1462.0357469350301
99,0,0,-30.804584788844686
99,0,0,-57.89061858720955
99,0,0,1463.4107723960524
99,0,0,-59.48591703397299
99,0,0,1465.138877013432
99,0,0,-58.112588752618
99,0,0,-60.15969354490355
99,0,0,1462.7856789879659
99,0,0,1463.3383230424704
99,0,0,-268.86734925377885
99,0,0,1463.699270668775
99,0,0,-49.27522521518132
99,0,0,-33.28884788606011
99,0,0,-283.17595629069035
99,0,0,-288.8664867618606
99,0,0,-62.881350845974936
99,0,0,-52.086611881408395
99,0,0,-51.43261590319544
99,0,0,-50.172913652793056
99,0,0,-51.379165500465135
99,0,0,-37.44452429738375
99,0,0,-270.8636545787666
99,0,0,-50.266055804340425
99,0,0,1465.562518712257
99,0,0,1464.2083145160036
99,0,0,-276.8609884038735
99,0,0,-45.96496889205193
99,0,0,1466.1068780493974
99,0,0,1464.6724654186119
99,0,0,-56.32542477977124
99,0,0,-34.125987331419864
99,0,0,-270.21686436518473
99,0,0,-281.4932806734792
99,0,0,1465.3518953659027
99,0,0,-55.17589463716675
99,0,0,-48.472604438156054
99,0,0,1463.1760101400198
99,0,0,-270.91653504981383
99,0,0,-287.6729751413917
99,0,0,-268.3626494600165
99,0,0,1463.3748540870888
99,0,0,-33.446066400691194
99,0,0,1463.0079634196886
99,0,0,-46.051919848903815
99,0,0,-63.46667098117794
99,0,0,1460.810817173582
99,0,0,-35.26678289626552
99,0,0,1462.369534302567
99,0,0,1462.3616481196475
99,0,0,-284.8342171624202
99,0,0,-44.47249129674682
99,0,0,-277.8282848876477
99,0,0,1464.436779621116
99,0,0,1462.8669014215084
99,0,0,-269.2698245498114
99,0,0,1465.269469878196
99,0,0,-60.798061525481884
99,0,0,-42.320535876738894
99,0,0,-50.891129738931234
99,0,0,-47.86438001385881
99,0,0,-36.739268010669115
99,0,0,-50.10537207824865
99,0,0,1461.7645088085897
99,0,0,-38.84248302046699
99,0,0,-36.2018303854059
99,0,0,1463.9410783310004
99,0,0,-32.97693914678618
99,0,0,1465.0689740733237
99,0,0,1463.1457194714205
99,0,0,-38.52675753412941
99,0,0,-290.84264823429305
99,0,0,-57.52574170210592
99,0,0,-53.25647202886582
99,0,0,-39.50009226932458
99,0,0,-277.1223616303325
99,0,0,-57.574599729770334
99,0,0,1462.923435179556
99,0,0,-287.29818818658816
99,0,0,-42.4984245616565
99,0,0,1463.8337179384978
99,0,0,1463.1638238980486
99,0,0,-38.42909694181823
99,0,0,1462.805225133354
99,0,0,1464.190115181399
99,0,0,1461.9096754238642
99,0,0,1461.294678337787
99,0,0,1460.6130940461157
99,0,0,-43.3931290776391
99,0,0,-278.86637875189103
99,0,0,-33.76839385422508
99,0,0,-59.30368250425023
99,0,0,-57.43835128498332
99,0,0,-61.448556233041394
99,0,0,-47.59018301680154
99,0,0,-59.9097974518205
99,0,0,-52.9698938497597
99,0,0,-56.264799803586676
99,0,0,-50.42432844364198
99,0,0,-292.86197540617576
99,0,0,-270.44786360342357
99,0,0,1464.051149285837
99,0,0,-45.05561490933347
99,0,0,-65.3282381905294
99,0,0,-281.49941269672445
99,0,0,-274.57963321003524
99,0,0,-295.0290902817358
99,0,0,1465.246720143147
99,0,0,-38.382437391905654
99,0,0,-29.41581708705688
99,0,0,1462.633830208326
99,0,0,1463.4147038760084
99,0,0,-267.88954456053324
99,0,0,-33.50248969754368
99,0,0,1463.6375925440668
99,0,0,-60.697847899720365
99,0,0,-34.426476908170045
99,0,0,1461.741202531019
99,0,0,964.7924177175724
99,0,0,-57.59898455498435
99,0,0,963.165240687171
99,0,0,-47.29586321714973
99,0,0,1459.5270758076083
99,0,0,1463.5160967001357
99,0,0,-35.87786707835129
99,0,0,1464.215792581622
99,0,0,-39.1368255422918
99,0,0,1461.7612232721192
99,0,0,-35.34675533664578
99,0,0,-43.069879117697425
99,0,0,-66.33620415118422
99,0,0,-37.19851983784813
99,0,0,1464.0711584175203
99,0,0,-53.2374935420561
99,0,0,-290.92439344550763
99,0,0,-36.736957777703175
99,0,0,1462.5609373065918
99,0,0,-65.18205889166519
99,0,0,1463.2975647414169
99,0,0,-235.45933808400414
99,0,0,1463.7738691808806
99,0,0,965.7287333385948
99,0,0,-38.45686872630481
99,0,0,-53.860816935665056
99,0,0,-278.9639148713723
99,0,0,-269.1462968079515
99,0,0,1463.3355595573848
99,0,0,-61.64781808783385
99,0,0,-271.7644602450355
99,0,0,-57.4643597913549
99,0,0,-35.66854366528502
99,0,0,-35.711497287613014
99,0,0,-36.09281398140187
99,0,0,-65.09886076087696
99,0,0,1461.8905455712593
99,0,0,-287.2528400425205
99,0,0,1462.980994389571
99,0,0,-273.3202031818228
99,0,0,-38.4435641505587
99,0,0,-32.67361386879876
99,0,0,-66.22053699929751
99,0,0,-63.96329638045509
99,0,0,-36.02086247608773
99,0,0,1462.564974801295
99,0,0,-55.84792408592639
99,0,0,-236.66237463980295
99,0,0,-39.33518792445805
99,0,0,-32.61416986482756
99,0,0,-38.56248365656818
99,0,0,-231.9609282503489
99,0,0,1463.2078744739915
99,0,0,-276.4412989455716
99,0,0,-59.37191574505541
99,0,0,-65.37738229739955
99,0,0,-64.67666612118393
99,0,0,-60.05523193606426
99,0,0,-45.55598097737134
99,0,0,-35.80567885422099
99,0,0,-36.4563470984187
99,0,0,-42.704335053722836
99,0,0,-42.829519908267535
99,0,0,1464.130770745533
99,0,0,1464.1851939516082
99,0,0,-35.78596019854567
99,0,0,-55.84888180993164
99,0,0,1463.2598694295532
99,0,0,1464.7337216952565
99,0,0,-35.912928932271136
99,0,0,1462.1716432238331
99,0,0,-34.21542322616544
99,0,0,-65.78819504865827
99,0,0,-232.62323666956254
99,0,0,-36.632278673701784
99,0,0,-36.46287034093275
99,0,0,-47.15084585545625
99,0,0,-37.04053465703454
99,0,0,1463.5817082022518
99,0,0,-65.28958762526362
99,0,0,-30.613723656238793
99,0,0,968.0855015179176
99,0,0,-36.916737922051105
99,0,0,-45.93116461090003
99,0,0,1464.3106651013952
99,0,0,-56.57019984721133
99,0,0,-234.59553776921126
99,0,0,-44.84622767555948
99,0,0,960.602129774211
99,0,0,1459.9850889011161
99,0,0,-48.640586069450514
99,0,0,1461.5184163820834
99,0,0,1463.2663287080195
99,0,0,-37.339267192636505
99,0,0,1460.716638181187
99,0,0,1462.0914116221177
99,0,0,-52.015131568938635
99,0,0,-50.00808545205049
99,0,0,-46.019890206105146
99,0,0,-36.11706979662715
99,0,0,-34.355206045197306
99,0,0,1460.0185388761395
99,0,0,-35.15695775350215
99,0,0,-65.8435085145043
99,0,0,-47.949095469734154
99,0,0,-53.91373686726081
99,0,0,-285.04724649315204
99,0,0,-36.165576277162224
99,0,0,-36.88681621413091
99,0,0,1461.7292341033353
99,0,0,-238.19328764435716
99,0,0,1463.4693042211275
99,0,0,1461.9129876034333
99,0,0,-40.573806574904886
99,0,0,1461.3010445314233
99,0,0,1462.0784281549663
99,0,0,-235.195895281238
99,0,0,-232.07735455005124
99,0,0,1464.2266590132492
99,0,0,-233.270097897471
99,0,0,-37.61475304778489
99,0,0,-298.05579916231943
99,0,0,1461.247981454317
99,0,0,-41.35674522168548
99,0,0,-35.700414758839074
99,0,0,-36.20477138159411
99,0,0,-36.47246001373852
99,0,0,-232.81877726460402
99,0,0,-37.63126661352732
99,0,0,-38.758409626268026
99,0,0,1462.9047254729753
99,0,0,1464.8831182247577
99,0,0,962.7697212704549
99,0,0,963.2777475926363
99,0,0,1463.1164901606023
99,0,0,-34.929151124238295
99,0,0,1461.8419820387858
99,0,0,-38.785371318559086
99,0,0,-60.15142152328383
99,0,0,-35.61637440891939
99,0,0,1460.0172445896576
99,0,0,-234.081149879825
99,0,0,1463.4400878804106
99,0,0,-36.067295309096345
99,0,0,1460.1866281692614
99,0,0,1460.2565332089978
99,0,0,-35.9039648788656
99,0,0,-36.58098996503384
99,0,0,-35.67201876026896
99,0,0,-277.77970762649255
99,0,0,1463.7039578681588
99,0,0,-34.267265352638894
99,0,0,-231.26578161305343
99,0,0,-37.84239016266921
99,0,0,-37.66292055617061
99,0,0,-44.45344451052829
99,0,0,-35.33498117178216
99,0,0,-38.242542242131044
99,0,0,-37.78518632790534
99,0,0,-33.5644118276367
99,0,0,-38.12880866025991
99,0,0,1464.852246235633
99,0,0,-236.74072337108882
99,0,0,-38.782918064103484
99,0,0,-37.71462437932962
99,0,0,-38.69416839803673
99,0,0,-34.72302996882668
99,0,0,-36.464577974826504
99,0,0,-36.35048761757871
99,0,0,965.2459680812879
99,0,0,1462.1625462925197
99,0,0,-36.89269606267249
99,0,0,-37.466373702863045
99,0,0,-36.140562602898
99,0,0,-38.426619476847286
99,0,0,-37.15860238379168
99,0,0,-62.07803739185725
99,0,0,-38.44310883744948
99,0,0,1460.396127748434
99,0,0,1460.4593412932354
99,0,0,-36.84571125175521
99,0,0,1463.3563841295795
99,0,0,962.2967042523703
99,0,0,-37.29959614636561
99,0,0,-233.83095568064076
99,0,0,-36.73561417365737
99,0,0,-36.61993038145821
99,0,0,-235.8560686646144
99,0,0,-37.04656335905272
99,0,0,-35.29304813186096
99,0,0,-38.37058674356294
99,0,0,-230.62488591149562
99,0,0,962.7710269373863
99,0,0,-229.86576886554903
99,0,0,-37.24790418382455
99,0,0,-36.52278065578922
99,0,0,-60.575059958353066
99,0,0,1460.682445631643
99,0,0,-36.52970453009625
99,0,0,-233.56937580685295
99,0,0,1461.561812868336
99,0,0,-40.27314991762096
99,0,0,-35.208996484552294
99,0,0,-37.31830762989237
99,0,0,-37.30139515058148
99,0,0,-237.75995249264665
99,0,0,-37.74303607265185
99,0,0,-37.023203232508315
99,0,0,-38.54584532455182
99,0,0,-36.061203096588976
99,0,0,-40.717634611728045
99,0,0,-35.421042869947634
99,0,0,1460.9618822435327
99,0,0,-38.641981855519305
99,0,0,1462.6878506447333
99,0,0,-38.14577532646351
99,0,0,1460.4221727077747
99,0,0,1462.4548346705778
99,0,0,-34.24913813201164
99,0,0,-39.93507424010464
99,0,0,1461.9133816043757
99,0,0,-35.64501918356203
99,0,0,1463.6232519156151
99,0,0,1461.421782119693
99,0,0,-35.71724081412329
99,0,0,-37.57475224830616
99,0,0,1461.6810494540834
99,0,0,1460.0309205176695
99,0,0,-36.3361398107582
99,0,0,-38.46160115630893
99,0,0,-236.18468748996398
99,0,0,-238.6229306759501
99,0,0,-37.81068413385047
99,0,0,-36.99173791211392
99,0,0,1461.7432444393096
99,0,0,-35.21226664541354
99,0,0,-37.51378088243458
99,0,0,-37.70332977764732
99,0,0,-236.36818289712747
99,0,0,-49.45955823889006
99,0,0,-36.017598668236175
99,0,0,-36.963578700403026
99,0,0,1462.2949682530186
99,0,0,-36.01906326378242
99,0,0,-35.65640017798876
99,0,0,-236.0598721808854
99,0,0,-38.11519127893194
99,0,0,-34.00699430102259
99,0,0,-33.66372335580222
99,0,0,-37.85498595508297
99,0,0,-38.49565645889139
99,0,0,-37.3089629982175
99,0,0,-39.650073436754276
99,0,0,1462.3872449643854
99,0,0,-37.31010520113601
99,0,0,-36.218729774442735
99,0,0,-233.71462372525778
99,0,0,-36.25548730617856
99,0,0,-37.58807080952969
99,0,0,-37.96962302653515
99,0,0,-36.759499146249254
99,0,0,962.9661818068469
99,0,0,-38.64538768293392
99,0,0,-235.92853776741995
99,0,0,-35.08024095883957
99,0,0,-37.77401129808853
99,0,0,1461.517512400269
99,0,0,-38.90082599860633
99,0,0,-231.35935151406264
99,0,0,-34.9457641546469
99,0,0,-238.58852602897042
99,0,0,-37.397632951911056
99,0,0,-38.29585089019356
99,0,0,-40.371521827409126
99,0,0,-56.99645085054222
99,0,0,-37.046135959906515
99,0,0,-38.314641115022184
99,0,0,-36.116565201946834
99,0,0,-37.30554247419847
99,0,0,-236.6465029827268
99,0,0,1459.8025724187899
99,0,0,1462.9298125709054
99,0,0,-38.745532039227946
99,0,0,-237.87573635947294
99,0,0,-37.28539651134892
99,0,0,1461.606046268982
99,0,0,-41.403229850753796
99,0,0,-39.26540418879867
99,0,0,-35.76038094405529
99,0,0,1464.87531212698
99,0,0,1460.6662160507399
99,0,0,1460.2235465369397
99,0,0,-237.04344515285808
99,0,0,-40.06829043953024
99,0,0,-36.939044107514384
99,0,0,-36.850888767565934
99,0,0,1462.588666402987
99,0,0,-234.91528126141748
99,0,0,-40.685623574908966
99,0,0,-37.262962418408854
99,0,0,-33.918575121593015
99,0,0,-37.128837545757044
99,0,0,-39.960955463269194
99,0,0,-237.79477976661252
99,0,0,-39.98757505125936
99,0,0,1461.3227531694824
99,0,0,-38.67525573874887
99,0,0,-37.93968887042194
99,0,0,-41.9817252414051
99,0,0,-236.5084239553224
99,0,0,-37.97837318765051
99,0,0,-36.352538415597074
99,0,0,-236.2523546966787
99,0,0,-36.4807333170862
99,0,0,-35.86404557885069
99,0,0,-38.41651979124581
99,0,0,-232.3996385149734
99,0,0,-36.72910658162495
99,0,0,-36.60621844677989
99,0,0,-38.849238003736914
99,0,0,-36.454478496534925
99,0,0,-38.27261438627276
99,0,0,-38.95774912974949
99,0,0,-37.23782297098985
99,0,0,-33.080812446792294
99,0,0,-34.97941960102706
99,0,0,-35.007412542574684
99,0,0,-236.96053099857383
99,0,0,-229.55393644782757
99,0,0,1459.37860777804
99,0,0,-233.6568510622531
99,0,0,-33.360947275743264
99,0,0,-291.63430368269695
99,0,0,1459.8522867660731
99,0,0,-40.32071692848762
99,0,0,-39.768208580423696
99,0,0,-272.6668999613151
99,0,0,-233.91982225418434
99,0,0,1461.7124296746397
99,0,0,-235.10041777061187
99,0,0,-231.36275524881208
99,0,0,-37.17339839553514
99,0,0,1461.189632545925
99,0,0,-37.09312376377233
99,0,0,-38.967832088372425
99,0,0,1463.8009446147714
99,0,0,-36.752161412195775
99,0,0,-34.57327097091967
99,0,0,-237.89831022932586
99,0,0,-39.4743480571024
99,0,0,-36.89950025728946
99,0,0,-52.044330195641805
99,0,0,1459.3162037591485
99,0,0,1462.5562582121756
99,0,0,1463.5379469229904
99,0,0,-37.65801795719209
99,0,0,-39.81933667609505
99,0,0,-36.90242640195124
99,0,0,-36.50881356274726
99,0,0,-36.37111659166806
99,0,0,-37.85085004097702
99,0,0,-37.09425203756459
99,0,0,-35.499962628518546
99,0,0,-234.5918434091164
99,0,0,-38.860631986894305
99,0,0,-37.5332270792846
99,0,0,1463.2525868342304
99,0,0,1463.4961210618073
99,0,0,961.3584730913014
99,0,0,-36.359391170932774
99,0,0,-238.15496145787182
99,0,0,-37.02473206056429
99,0,0,-37.16352614590698
99,0,0,1460.9234298783797
99,0,0,-39.46198911024362
99,0,0,-39.7590650892405
99,0,0,-232.110694820967
99,0,0,-39.32215712902191
99,0,0,-36.89450827349403
99,0,0,-64.49516039941781
99,0,0,-35.865682370168706
99,0,0,-36.785429376530935
99,0,0,-39.427608539433116
99,0,0,-34.131467247932086
99,0,0,-37.32180023276032
99,0,0,-39.08851715005379
99,0,0,-36.5077817567855
99,0,0,-237.78448829866156
99,0,0,-237.12231338100352
99,0,0,-36.968228355303005
99,0,0,961.0934364396002
99,0,0,-39.16167843448486
99,0,0,-38.22870291129376
99,0,0,-34.248970277369644
99,0,0,-40.75835736666853
99,0,0,-39.5847989508446
99,0,0,-232.33507714703546
99,0,0,-235.3437598085415
99,0,0,-39.0921003634798
99,0,0,1461.891868530723
99,0,0,-38.788126754334215
99,0,0,-31.712600383967086
99,0,0,-36.664831923398715
99,0,0,961.4043144603079
99,0,0,-232.72714559008574
99,0,0,-55.68749354615171
99,0,0,1461.3871569231671
99,0,0,-34.805206098478656
99,0,0,1460.3974029202886
99,0,0,-35.796198841320894
99,0,0,-37.37201237629893
99,0,0,-36.83966648397735
99,0,0,-40.202237471871825
99,0,0,-38.58581156141049
99,0,0,-234.13448355880672
99,0,0,961.972131740963
99,0,0,-34.65843686970901
99,0,0,-37.218055474006896
99,0,0,-237.27821606670466
99,0,0,961.6240644738558
99,0,0,-35.45037767021212
99,0,0,-234.7204885181606
99,0,0,-233.9757207017573
99,0,0,-35.44332499396627
99,0,0,1461.405741557765
99,0,0,961.4469654302553
99,0,0,-235.23507441038635
99,0,0,-39.97733141920515
99,0,0,-43.054694189959434
99,0,0,-235.87441784809144
99,0,0,-34.57200791803203
99,0,0,-39.48223795004243
99,0,0,-37.2386312375894
99,0,0,-238.13824140622398
99,0,0,-38.83913523074828
99,0,0,-50.33045738584937
99,0,0,1459.1216439443776
99,0,0,-38.54952378896083
99,0,0,1462.7044006757405
99,0,0,-233.6174874303205
99,0,0,-35.120695747132515
99,0,0,959.9074672624014
99,0,0,-38.223873073956796
99,0,0,-232.73087391532988
99,0,0,-37.44918266288468
99,0,0,-235.68801553893502
99,0,0,-52.3921756708807
99,0,0,-38.971033270846924
99,0,0,-35.8561418411099
99,0,0,-39.76288974927683
99,0,0,1462.0088227440945
99,0,0,-38.2058173564864
99,0,0,-233.21738026644937
99,0,0,1460.9315267756301
99,0,0,-51.4344279261186
99,0,0,-237.54712207721582
99,0,0,-51.25365763213691
99,0,0,-39.833958689580996
99,0,0,-36.9909501597089
99,0,0,-235.8004675603306
99,0,0,1463.1203275889886
99,0,0,-38.53928170743286
99,0,0,960.9222921810292
99,0,0,1460.104320360173
99,0,0,-37.050270925971574
99,0,0,-231.48993814661264
99,0,0,-35.155608983156924
99,0,0,1463.2108448506676
99,0,0,-234.74175194099425
99,0,0,-35.64533317648646
99,0,0,-38.23164063192839
99,0,0,1462.2420157964552
99,0,0,-37.977583718601245
99,0,0,-39.093891304130096
99,0,0,-236.60113912185705
99,0,0,-43.56650027953115
99,0,0,-36.8731313604832
99,0,0,-38.22210192907917
99,0,0,-235.61621608885568
99,0,0,1459.831854642417
99,0,0,961.4318731815079
99,0,0,-38.92286812672393
99,0,0,-35.869664814684775
99,0,0,962.647661246919
99,0,0,1461.1767945020274
99,0,0,-37.85055626751807
99,0,0,-35.969247650593836
99,0,0,-36.8028793299823
99,0,0,-58.45405483756596
99,0,0,-37.55530868150778
99,0,0,960.2772053664809
99,0,0,-38.100094117522964
99,0,0,-38.40498622645371
99,0,0,1463.0733702054515
99,0,0,-233.39689446346486
99,0,0,-38.71469627282884
99,0,0,1460.2823736679193
99,0,0,-35.70911281797102
99,0,0,963.5031059907111
99,0,0,-37.49921852464597
99,0,0,-236.73367836231913
99,0,0,-36.97973031449935
99,0,0,960.3384195121273
99,0,0,-39.4375999449101
99,0,0,-38.68390485868903
99,0,0,-34.48005985292811
99,0,0,-65.75204204902214
99,0,0,-38.7941199683636
99,0,0,-37.70682601515515
99,0,0,1462.1873680398432
99,0,0,-35.15326783212879
99,0,0,-36.40045231439619
99,0,0,-36.715544895773064
99,0,0,-234.1113473780751
99,0,0,-37.32779170131382
99,0,0,-39.25166693111006
99,0,0,-36.04139746365936
99,0,0,-38.31130877118778
99,0,0,-236.31927259545304
99,0,0,-37.231412408401695
99,0,0,1462.237939022231
99,0,0,-37.84323888314466
99,0,0,-236.7869171249349
99,0,0,-40.7230045592138
99,0,0,-37.68018306701024
99,0,0,-38.6833114521989
99,0,0,-36.094300572597476
99,0,0,1463.555541408025
99,0,0,-39.615442541132566
99,0,0,1462.3279889364612
99,0,0,-238.12627741013156
99,0,0,1462.0425048781983
99,0,0,1459.1623416433613
99,0,0,-231.8915196780524
99,0,0,-237.83071773417524
99,0,0,-36.84564353616799
99,0,0,-47.3123657601298
99,0,0,-35.006934587279204
99,0,0,-237.04867773626762
99,0,0,-36.7474007301252
99,0,0,1460.900862539998
99,0,0,-38.51926980188209
99,0,0,-37.22350796161259
99,0,0,961.4228061280656
99,0,0,-38.780666899220705
99,0,0,961.9438372218317
99,0,0,1460.1228208942437
99,0,0,-35.695869086001494
99,0,0,1460.3276849081335
99,0,0,-41.42374036441632
99,0,0,-38.41398939171928
99,0,0,-43.55664943863561
99,0,0,-40.02707116710289
99,0,0,-38.26667441222349
99,0,0,-35.613042321875966
99,0,0,-37.30934367572438
99,0,0,-233.94113359635142
99,0,0,-34.52090289268036
99,0,0,963.076630140803
99,0,0,-231.20339677372075
99,0,0,-35.69502327487965
99,0,0,-42.12155815830938
99,0,0,-36.80603818493408
99,0,0,-36.90246708013463
99,0,0,-38.3545935448655
99,0,0,1460.5017499670923
99,0,0,-35.80022891538605
99,0,0,-38.13172464779819
99,0,0,-235.65879202503322
99,0,0,-37.49178604041826
99,0,0,-44.17232291529921
99,0,0,-35.22823644760595
99,0,0,-235.0549495711739
99,0,0,-37.07867388281116
99,0,0,-36.866628930506735
99,0,0,961.3579985267875
99,0,0,-37.9779260884535
99,0,0,-235.09490787966456
99,0,0,-38.51235707642684
